#device_id, rssi_1, snr_1, rssi_2, snr_2, rssi_3, snr_3, spreading_factor, ts, lat, long, alt
3,0,0,-102.0,11.2,-120.0,-8.0,9.0,1575453405.73817,42.47185,-9.00707,28.3
3,0,0,-104.0,10.8,0,0,8.0,1575453413.239595,42.47185,-9.00707,28.4
3,0,0,-98.0,11.0,0,0,7.0,1575453420.795095,42.47187,-9.00707,28.5
3,-118.0,-13.8,-105.0,5.2,-118.0,-9.2,12.0,1575453450.577554,42.47193,-9.00709,28.2
3,0,0,-105.0,5.0,0,0,11.0,1575453459.379517,42.4723,-9.00722,25.9
3,0,0,-104.0,12.5,0,0,10.0,1575453477.511855,42.4723,-9.00722,25.7
3,0,0,-95.0,12.5,0,0,9.0,1575453484.855442,42.47231,-9.00722,25.5
3,0,0,-98.0,14.0,-119.0,-11.0,8.0,1575453491.872022,42.47233,-9.00725,25.9
3,0,0,-104.0,11.8,0,0,7.0,1575453499.40449,42.47234,-9.00725,25.9
3,-119.0,-15.5,-94.0,8.2,-118.0,-8.5,12.0,1575453538.802543,42.47248,-9.00712,25.5
3,0,0,-98.0,7.8,-118.0,-7.5,11.0,1575453547.458947,42.47248,-9.00712,25.1
3,0,0,-97.0,12.0,-119.0,-5.8,10.0,1575453555.503751,42.47249,-9.00712,25.0
3,0,0,-100.0,11.2,-119.0,-10.2,9.0,1575453552.871454,42.47255,-9.00579,23.5
3,0,0,-98.0,10.0,0,0,8.0,1575453570.373585,42.47255,-9.00579,22.7
3,0,0,-97.0,11.0,-119.0,-5.5,7.0,1575453577.727959,42.47255,-9.00575,21.9
3,0,0,-95.0,8.0,-119.0,-5.0,12.0,1575453517.410955,42.47257,-9.00575,21.9
3,0,0,-97.0,5.5,-118.0,-5.2,11.0,1575453525.044288,42.47257,-9.00575,21.9
3,-119.0,-9.5,-105.0,9.0,-118.0,-7.5,10.0,1575453533.957551,42.47257,-9.00575,21.8
3,-120.0,-10.0,-100.0,11.2,-120.0,-10.5,9.0,1575453541.354755,42.47257,-9.00575,21.8
3,-118.0,-10.5,-102.0,11.0,0,0,8.0,1575453548.871987,42.47258,-9.00575,23.1
3,0,0,-104.0,11.5,0,0,7.0,1575453555.459375,42.47258,-9.00575,23.0
3,-119.0,-13.8,-105.0,5.0,-120.0,-10.5,12.0,1575453595.551878,42.47271,-9.00589,23.0
3,0,0,-98.0,5.8,-119.0,-11.2,11.0,1575453705.175991,42.47271,-9.00589,23.0
3,-119.0,-4.8,-115.0,2.8,-119.0,-11.0,10.0,1575453713.19712,42.4727,-9.00703,22.9
3,0,0,-112.0,5.0,0,0,9.0,1575453720.512515,42.4727,-9.00702,22.8
3,-119.0,-7.5,-113.0,4.0,0,0,8.0,1575453728.440771,42.47252,-9.00703,22.8
3,0,0,-102.0,11.8,0,0,7.0,1575453735.071033,42.47244,-9.00718,23.5
3,-118.0,-15.2,-115.0,-2.0,-119.0,-15.0,12.0,1575453775.78352,42.47244,-9.00719,23.5
3,0,0,-115.0,1.0,0,0,11.0,1575453784.452525,42.47243,-9.0072,23.5
3,0,0,-114.0,1.5,0,0,10.0,1575453792.122947,42.4724,-9.00725,24.1
3,0,0,-118.0,-4.2,0,0,9.0,1575453799.493123,42.4724,-9.00725,24.2
3,0,0,-115.0,3.0,0,0,8.0,1575453807.115475,42.47279,-9.00774,21.5
3,0,0,-115.0,2.8,0,0,7.0,1575453814.580595,42.47281,-9.00774,21.5
3,0,0,-117.0,-2.2,0,0,11.0,1575453852.419533,42.47295,-9.00779,21.7
3,0,0,-115.0,-11.2,0,0,10.0,1575453870.458843,42.47295,-9.0078,21.4
3,0,0,-118.0,0,0,0,9.0,1575453878.229053,42.47342,-9.00805,24.5
3,0,0,-117.0,-3.0,0,0,8.0,1575453885.755535,42.47343,-9.00805,24.5
3,0,0,-115.0,-0.8,0,0,7.0,1575453893.304409,42.47348,-9.00811,25.1
3,-120.0,-17.0,-115.0,1.0,-120.0,-21.5,12.0,1575453932.955455,42.47348,-9.00811,25.3
3,0,0,-110.0,4.5,0,0,11.0,1575453942.043728,42.47348,-9.00812,25.8
3,0,0,-110.0,7.2,-119.0,-12.0,10.0,1575453950.045785,42.47348,-9.00812,27.0
3,0,0,-107.0,7.8,0,0,9.0,1575453957.371751,42.47384,-9.00822,25.8
3,0,0,-107.0,11.0,0,0,8.0,1575453954.854073,42.47385,-9.00822,25.9
3,0,0,-104.0,11.5,0,0,7.0,1575453972.473548,42.47401,-9.00825,25.3
3,0,0,-105.0,4.2,-119.0,-7.8,12.0,1575454012.187528,42.47402,-9.00825,25.2
3,0,0,-105.0,5.5,-119.0,-17.2,11.0,1575454021.042737,42.47418,-9.00832,22.3
3,0,0,-102.0,11.8,0,0,10.0,1575454029.103121,42.47419,-9.00832,22.1
3,0,0,-110.0,7.8,0,0,9.0,1575454035.523255,42.47452,-9.00854,23.1
3,0,0,-113.0,3.5,0,0,8.0,1575454044.11517,42.47453,-9.00855,23.1
3,0,0,-110.0,7.5,0,0,7.0,1575454051.29941,42.47474,-9.00874,21.3
3,-118.0,-21.0,-114.0,1.0,-119.0,-10.8,12.0,1575454091.015085,42.47475,-9.00874,21.2
3,-120.0,-14.2,-115.0,1.8,-120.0,-9.5,11.0,1575454099.705287,42.47475,-9.00875,21.2
3,0,0,-105.0,1.2,-120.0,-12.5,10.0,1575454107.898713,42.47489,-9.00881,20.7
3,0,0,-105.0,8.0,0,0,9.0,1575454115.314743,42.47534,-9.00921,19.79
3,0,0,-111.0,5.8,0,0,8.0,1575454122.815454,42.47535,-9.00922,19.9
3,0,0,-114.0,4.2,0,0,7.0,1575454130.395291,42.47535,-9.00923,19.9
3,0,0,-118.0,-5.2,0,0,12.0,1575454159.808348,42.47541,-9.00928,20.4
3,0,0,-111.0,3.0,0,0,11.0,1575454178.450975,42.47542,-9.00929,20.1
3,0,0,-119.0,-4.8,0,0,10.0,1575454185.410279,42.47554,-9.00958,19.5
3,0,0,-117.0,0,0,0,9.0,1575454193.799455,42.47554,-9.00958,19.5
3,0,0,-118.0,-0.5,0,0,8.0,1575454201.351511,42.47554,-9.00958,19.7
3,0,0,-115.0,0,0,0,7.0,1575454208.555288,42.47551,-9.00971,19.5
3,0,0,-119.0,-4.8,0,0,12.0,1575454248.411315,42.47551,-9.00971,19.4
3,0,0,-119.0,-4.5,0,0,11.0,1575454257.077541,42.47548,-9.00975,23.0
3,0,0,-113.0,4.5,0,0,10.0,1575454255.15954,42.47547,-9.00975,23.0
3,0,0,-118.0,-1.2,0,0,9.0,1575454272.524373,42.47547,-9.00975,22.4
3,0,0,-112.0,4.8,0,0,8.0,1575454279.592893,42.47545,-9.00978,20.0
3,0,0,-112.0,2.0,0,0,12.0,1575454325.81222,42.47545,-9.00978,15.5
3,0,0,-105.0,5.8,0,0,11.0,1575454335.517024,42.47545,-9.00978,15.9
3,0,0,-108.0,8.5,0,0,10.0,1575454343.571244,42.47544,-9.00979,15.9
3,0,0,-114.0,3.5,0,0,9.0,1575454350.804921,42.47538,-9.0098,23.8
3,0,0,-120.0,-9.8,0,0,8.0,1575454358.554274,42.47555,-9.0097,22.3
3,0,0,-118.0,-4.0,0,0,7.0,1575454355.273575,42.47555,-9.00971,22.3
3,0,0,-120.0,-8.2,0,0,12.0,1575454405.979185,42.47557,-9.00972,22.5
3,0,0,-120.0,-7.5,0,0,11.0,1575454414.583895,42.47571,-9.00975,21.8
3,0,0,-115.0,-7.0,0,0,10.0,1575454422.89395,42.47513,-9.00998,19.1
3,0,0,-117.0,1.8,0,0,8.0,1575454437.798141,42.47515,-9.00997,19.5
3,0,0,-114.0,4.2,0,0,7.0,1575454445.555157,42.4752,-9.00997,20.5
3,0,0,0,0,-119.0,-15.8,12.0,1575454485.315995,42.47533,-9.01001,20.5
3,0,0,-120.0,-10.8,0,0,11.0,1575454493.980385,42.47534,-9.01,20.1
3,0,0,-117.0,0.8,0,0,10.0,1575454502.057155,42.47535,-9.01,19.5
3,0,0,-119.0,-5.5,0,0,9.0,1575454509.107775,42.47541,-9.00985,20.5
3,0,0,-119.0,-10.5,0,0,8.0,1575454517.114215,42.47547,-9.01002,18.29
3,0,0,-109.0,5.0,0,0,12.0,1575454554.452995,42.47549,-9.01003,18.1
3,0,0,-110.0,4.8,0,0,11.0,1575454572.955015,42.47554,-9.01005,17.4
3,0,0,-119.0,-5.2,0,0,10.0,1575454580.842121,42.47595,-9.01001,22.8
3,-119.0,-12.2,0,0,0,0,9.0,1575454588.202137,42.47595,-9.01001,22.9
3,-118.0,-12.5,-119.0,-7.2,0,0,8.0,1575454595.707878,42.47595,-9.01001,23.1
3,-120.0,-7.5,0,0,0,0,7.0,1575454503.284774,42.47595,-9.01001,23.4
3,0,0,-115.0,-0.5,0,0,12.0,1575454542.854087,42.47597,-9.01,24.0
3,0,0,-118.0,-8.2,0,0,11.0,1575454551.275458,42.47701,-9.01011,25.9
3,0,0,-120.0,-7.0,0,0,10.0,1575454559.374358,42.47701,-9.01011,25.5
3,0,0,-120.0,-7.2,0,0,9.0,1575454555.775175,42.47701,-9.0101,27.1
3,0,0,-115.0,1.0,0,0,8.0,1575454574.250295,42.47701,-9.0101,27.2
3,0,0,-95.0,9.2,0,0,12.0,1575454777.327973,42.47703,-9.0099,22.7
3,0,0,-100.0,7.2,0,0,11.0,1575454785.973411,42.47703,-9.0099,22.8
3,0,0,-107.0,9.2,0,0,10.0,1575454794.08775,42.47703,-9.0099,23.1
3,0,0,-109.0,5.8,0,0,9.0,1575454801.357308,42.47703,-9.0099,23.4
3,0,0,-114.0,2.8,0,0,8.0,1575454808.783519,42.47727,-9.0097,22.8
3,0,0,-105.0,10.0,0,0,7.0,1575454815.322754,42.47727,-9.00959,22.5
3,0,0,-111.0,2.2,-119.0,-14.0,12.0,1575454855.047801,42.47728,-9.00958,22.8
3,0,0,-109.0,5.8,0,0,10.0,1575454872.788053,42.4773,-9.00955,22.7
3,0,0,-117.0,-1.5,0,0,9.0,1575454879.912124,42.47797,-9.00904,20.9
3,0,0,-117.0,1.0,0,0,8.0,1575454887.412539,42.47798,-9.00903,20.8
3,0,0,-119.0,-5.5,0,0,7.0,1575454895.013225,42.47799,-9.00902,20.9
3,-117.0,-3.2,-117.0,-2.5,0,0,12.0,1575454934.590942,42.47799,-9.00901,20.9
3,-119.0,-8.2,-115.0,0,-119.0,-10.2,11.0,1575454943.359917,42.478,-9.00901,21.0
3,-117.0,-4.2,0,0,-119.0,-7.8,10.0,1575454951.512227,42.47849,-9.0088,18.5
3,-118.0,-2.0,-117.0,0.2,-119.0,-8.5,9.0,1575454958.909491,42.4785,-9.00879,18.9
3,0,0,-115.0,0.5,-119.0,-8.0,8.0,1575454955.427493,42.47851,-9.00879,18.79
3,0,0,0,0,-119.0,-5.8,7.0,1575454973.999494,42.47855,-9.0088,18.5
3,-120.0,-15.8,-111.0,4.2,-118.0,-4.5,12.0,1575455013.973555,42.47855,-9.00878,20.29
3,-120.0,-13.2,-112.0,5.2,-117.0,-2.2,11.0,1575455022.545075,42.47857,-9.00878,20.4
3,-120.0,-15.5,-115.0,1.8,-118.0,-4.5,10.0,1575455030.709595,42.47858,-9.00877,20.29
3,-120.0,-12.2,-114.0,3.5,-118.0,-4.2,9.0,1575455037.973477,42.47895,-9.00858,24.1
3,-119.0,-12.8,-115.0,1.0,-117.0,-3.0,8.0,1575455045.85851,42.47903,-9.00857,23.1
3,0,0,-108.0,9.5,-115.0,-1.5,7.0,1575455053.445157,42.47903,-9.00857,23.0
3,0,0,-118.0,-2.8,0,0,12.0,1575455093.155953,42.47903,-9.00857,22.8
3,0,0,-117.0,-3.8,0,0,11.0,1575455101.553044,42.47904,-9.00857,22.5
3,0,0,-120.0,-8.0,0,0,9.0,1575455115.994755,42.47908,-9.00859,21.5
3,-117.0,-1.5,-105.0,10.8,-118.0,-2.5,7.0,1575455132.083989,42.47908,-9.00859,21.5
3,-120.0,-7.5,-118.0,-0.8,-119.0,-7.2,12.0,1575455171.427891,42.47907,-9.00859,21.3
3,-119.0,-4.5,-119.0,-9.8,-118.0,-3.8,11.0,1575455180.378004,42.4789,-9.00895,19.2
3,-119.0,-8.2,0,0,-118.0,-4.0,10.0,1575455188.418711,42.4789,-9.00897,19.2
3,-118.0,-12.5,-114.0,1.0,-118.0,-5.2,9.0,1575455195.755505,42.47891,-9.00898,18.7
3,-119.0,-8.2,-114.0,3.5,0,0,8.0,1575455203.44195,42.479,-9.00905,19.2
3,0,0,-107.0,9.8,0,0,7.0,1575455211.255005,42.47914,-9.00939,17.5
3,0,0,-115.0,-0.5,-119.0,-18.8,12.0,1575455250.945523,42.47914,-9.0094,17.79
3,0,0,-112.0,4.0,0,0,11.0,1575455259.594038,42.47915,-9.00941,17.5
3,0,0,-105.0,8.0,0,0,10.0,1575455257.759885,42.47918,-9.0095,17.7
3,0,0,-104.0,11.2,-119.0,-13.8,9.0,1575455275.451112,42.47909,-9.00975,18.5
3,0,0,-105.0,11.8,0,0,8.0,1575455282.948221,42.47908,-9.00975,18.4
3,0,0,-102.0,10.5,0,0,7.0,1575455291.079494,42.47909,-9.00975,18.1
3,0,0,-105.0,5.0,-119.0,-8.2,12.0,1575455330.511584,42.47909,-9.00975,18.9
3,0,0,-110.0,4.5,-120.0,-11.0,11.0,1575455339.237453,42.47909,-9.00975,19.0
3,0,0,-113.0,3.0,-118.0,-7.0,10.0,1575455347.342953,42.47909,-9.00975,19.1
3,0,0,-109.0,5.5,-118.0,-8.2,9.0,1575455354.525752,42.47912,-9.00993,18.1
3,0,0,-101.0,11.5,0,0,8.0,1575455352.147432,42.47913,-9.00994,18.4
3,0,0,-105.0,10.8,-115.0,0.8,7.0,1575455359.55412,42.47919,-9.01029,21.9
3,0,0,-101.0,5.0,-119.0,-7.0,12.0,1575455409.354352,42.47919,-9.0103,21.8
3,0,0,-93.0,7.5,-117.0,-2.5,11.0,1575455418.30835,42.47923,-9.01049,22.5
3,0,0,-95.0,11.8,-118.0,-5.2,10.0,1575455425.427229,42.47923,-9.0105,22.5
3,-120.0,-14.2,-98.0,12.8,-113.0,4.2,9.0,1575455433.785592,42.47925,-9.01079,22.8
3,0,0,-101.0,11.0,-118.0,-7.2,8.0,1575455441.308175,42.47925,-9.01079,22.9
3,-120.0,-10.5,-95.0,13.0,-119.0,-5.2,7.0,1575455449.054487,42.47925,-9.01079,22.4
3,-120.0,-13.0,-109.0,5.0,-120.0,-12.5,12.0,1575455488.777792,42.47925,-9.01079,22.4
3,-117.0,-1.8,-110.0,5.2,-113.0,2.8,11.0,1575455497.013205,42.47925,-9.0108,21.3
3,-118.0,-10.2,-109.0,7.2,-115.0,1.0,10.0,1575455505.078754,42.47925,-9.0108,21.2
3,-115.0,-2.5,-108.0,7.0,-113.0,3.2,9.0,1575455512.473773,42.47925,-9.0108,21.0
3,-120.0,-5.0,-105.0,10.8,-119.0,-5.5,8.0,1575455520.15177,42.47904,-9.01078,27.2
3,0,0,-110.0,7.2,-119.0,-7.2,7.0,1575455527.741529,42.47903,-9.01079,2.0
3,-119.0,-11.8,-105.0,5.0,-117.0,-2.8,12.0,1575455557.124095,42.47895,-9.01099,29.9
3,-119.0,-5.0,-103.0,7.2,-114.0,-0.5,11.0,1575455575.793432,42.47895,-9.011,30.1
3,0,0,-105.0,8.5,-113.0,2.8,10.0,1575455583.841155,42.47893,-9.01107,30.4
3,-119.0,-5.0,-102.0,12.8,-113.0,4.2,9.0,1575455591.229555,42.47892,-9.01108,30.7
3,-119.0,-7.0,-115.0,3.2,-104.0,12.2,8.0,1575455599.007281,42.47857,-9.01089,35.2
3,0,0,-105.0,9.0,-105.0,8.5,7.0,1575455505.588752,42.47857,-9.01088,35.3
3,-105.0,5.0,-104.0,5.2,-108.0,5.8,12.0,1575455545.219477,42.47854,-9.01079,35.5
3,-115.0,-1.5,-100.0,7.0,-119.0,-7.5,11.0,1575455554.879307,42.47853,-9.01078,35.59
3,-108.0,7.5,-115.0,1.8,-117.0,-5.0,10.0,1575455553.457588,42.47833,-9.01088,41.9
3,-105.0,8.5,-100.0,11.0,-117.0,-2.0,9.0,1575455570.832137,42.47833,-9.01089,42.1
3,-95.0,12.0,-104.0,10.2,-114.0,2.0,8.0,1575455578.117214,42.47833,-9.01095,43.0
3,-100.0,12.2,-102.0,11.5,-114.0,3.2,7.0,1575455585.713317,42.47833,-9.01095,43.2
3,-98.0,5.8,-104.0,5.5,-115.0,1.0,12.0,1575455725.918537,42.47831,-9.01097,45.2
3,-99.0,5.2,-105.0,5.2,-115.0,0.5,11.0,1575455734.507408,42.4783,-9.01097,45.5
3,-101.0,11.0,-105.0,9.8,-115.0,0,10.0,1575455742.354432,42.47829,-9.011,45.8
3,0,0,0,0,-114.0,2.5,9.0,1575455749.775231,42.47829,-9.011,45.8
3,-99.0,11.5,-107.0,9.0,-115.0,1.0,8.0,1575455757.420525,42.47829,-9.011,45.9
3,-99.0,12.0,-105.0,10.0,-114.0,3.5,7.0,1575455754.987108,42.47829,-9.011,45.9
3,-101.0,5.2,-107.0,5.2,-115.0,-1.0,12.0,1575455804.827485,42.47829,-9.011,45.4
3,-98.0,7.2,-107.0,5.8,-115.0,0.5,11.0,1575455813.511128,42.47829,-9.011,45.4
3,-99.0,10.0,-107.0,8.5,-115.0,0.5,10.0,1575455821.823339,42.47828,-9.01101,45.5
3,-98.0,12.5,-105.0,8.8,-115.0,0.2,9.0,1575455829.190501,42.47828,-9.01101,45.5
3,-99.0,14.2,-105.0,10.8,-114.0,3.5,8.0,1575455835.752837,42.47828,-9.01099,42.0
3,-99.0,12.5,-114.0,4.8,-117.0,0.5,7.0,1575455844.318539,42.47828,-9.01099,42.0
3,-94.0,8.0,-113.0,2.2,-118.0,-5.0,12.0,1575455884.353019,42.47828,-9.01099,41.5
3,-92.0,8.0,-117.0,-1.0,-115.0,-1.2,11.0,1575455893.573547,42.47828,-9.01099,42.8
3,-95.0,10.5,-110.0,5.5,-113.0,2.8,10.0,1575455901.54171,42.47828,-9.01099,42.8
3,-95.0,11.5,-115.0,2.8,-118.0,-5.2,9.0,1575455909.459588,42.47828,-9.01099,42.5
3,-95.0,14.5,-113.0,2.5,-117.0,0.8,8.0,1575455915.859047,42.47828,-9.01099,42.5
3,-94.0,12.5,-115.0,-4.5,-117.0,-1.2,7.0,1575455924.439904,42.47828,-9.01099,42.4
3,-119.0,-9.2,-108.0,5.2,-115.0,1.2,12.0,1575455954.193125,42.47829,-9.01099,42.4
3,-102.0,8.5,-101.0,8.8,-119.0,-13.8,11.0,1575455972.798799,42.47829,-9.01099,42.5
3,-114.0,3.8,-109.0,8.8,0,0,10.0,1575455980.871494,42.47829,-9.01099,42.4
3,-110.0,5.0,-99.0,10.2,-118.0,-5.8,9.0,1575455988.055029,42.4783,-9.01095,42.0
3,-107.0,8.2,-98.0,11.2,-113.0,3.8,8.0,1575455995.581998,42.4783,-9.01095,42.0
3,-105.0,10.0,-115.0,3.8,-117.0,-0.2,7.0,1575455003.141877,42.4783,-9.01095,42.2
3,0,0,-104.0,5.2,-108.0,4.5,12.0,1575455042.838788,42.4783,-9.01094,42.2
3,-115.0,-2.2,-104.0,5.8,-108.0,5.0,11.0,1575455051.800858,42.47845,-9.01088,33.5
3,-111.0,5.0,-95.0,13.0,-115.0,1.8,10.0,1575455059.871478,42.47845,-9.01088,33.09
3,-108.0,9.0,-97.0,13.5,-104.0,10.8,9.0,1575455057.239785,42.47847,-9.01088,32.5
3,-114.0,0.2,-95.0,12.0,-110.0,5.5,8.0,1575455074.802418,42.4785,-9.01098,30.2
3,-105.0,8.8,-98.0,11.2,-107.0,7.8,7.0,1575455082.59072,42.47844,-9.01127,25.5
3,-105.0,4.8,-103.0,5.8,-104.0,5.2,12.0,1575455122.290828,42.47844,-9.01129,25.5
3,-100.0,7.8,-111.0,5.8,-107.0,5.2,11.0,1575455130.955935,42.47843,-9.0113,25.2
3,-97.0,11.2,-110.0,5.8,-102.0,11.8,10.0,1575455138.500048,42.47843,-9.01137,25.5
3,-95.0,10.8,-107.0,8.0,-108.0,5.8,9.0,1575455145.522954,42.47798,-9.01198,31.8
3,-98.0,14.2,-107.0,10.5,-107.0,9.2,8.0,1575455154.10731,42.47797,-9.012,31.5
3,-103.0,11.2,-105.0,9.5,-108.0,8.5,7.0,1575455151.581704,42.47795,-9.01201,31.7
3,-108.0,3.8,-117.0,-1.2,-103.0,5.2,12.0,1575455201.098417,42.47795,-9.01205,31.3
3,-110.0,4.8,-113.0,2.8,-100.0,5.5,11.0,1575455209.707055,42.47793,-9.01215,35.7
3,-105.0,10.0,-110.0,7.8,-111.0,5.0,10.0,1575455217.741508,42.47793,-9.01217,34.8
3,-100.0,12.2,-108.0,9.0,-113.0,4.2,9.0,1575455225.111538,42.47793,-9.01219,34.3
3,-92.0,15.0,-110.0,8.0,-108.0,8.8,8.0,1575455232.519752,42.47793,-9.01221,34.09
3,-95.0,12.2,0,0,-102.0,11.2,7.0,1575455240.04588,42.47795,-9.01232,32.7
3,-114.0,-1.0,-113.0,2.8,-110.0,4.0,12.0,1575455279.443552,42.47805,-9.01272,30.7
3,-105.0,5.8,-113.0,3.0,-114.0,1.0,11.0,1575455288.122125,42.47805,-9.01273,30.7
3,-107.0,7.8,-113.0,3.2,0,0,10.0,1575455295.195174,42.47805,-9.01274,30.5
3,-109.0,7.0,-107.0,8.2,-115.0,0.5,9.0,1575455303.580025,42.47805,-9.01275,30.3
3,-108.0,7.2,-108.0,8.0,-114.0,1.8,8.0,1575455311.13515,42.4782,-9.0132,25.4
3,-104.0,11.0,-112.0,5.2,-114.0,2.2,7.0,1575455318.219091,42.47823,-9.01328,27.1
3,-97.0,7.2,-100.0,7.2,-110.0,3.5,12.0,1575455357.932842,42.47823,-9.01328,27.1
3,-105.0,5.0,-113.0,2.8,-113.0,2.2,11.0,1575455355.505753,42.47824,-9.01328,27.2
3,-103.0,9.5,-112.0,5.8,-115.0,0.8,10.0,1575455374.590522,42.47824,-9.01328,27.2
3,-107.0,5.0,-115.0,0,-112.0,4.0,8.0,1575455389.895352,42.47823,-9.01329,25.7
3,-105.0,8.5,-115.0,1.8,-111.0,5.0,7.0,1575455397.484422,42.47823,-9.01329,25.7
3,-102.0,5.2,-105.0,7.0,-120.0,-8.8,12.0,1575455437.253574,42.47823,-9.0133,25.7
3,-99.0,9.2,-114.0,3.5,-109.0,4.8,11.0,1575455445.341175,42.47823,-9.01329,25.2
3,-107.0,5.8,-110.0,-10.0,-113.0,4.2,10.0,1575455454.394471,42.47823,-9.01329,25.2
3,-102.0,9.2,-107.0,7.5,0,0,9.0,1575455451.782894,42.47823,-9.01329,25.9
3,-105.0,11.2,-104.0,12.2,-107.0,9.8,8.0,1575455459.271309,42.47823,-9.01329,25.0
3,-105.0,10.8,-111.0,5.5,-107.0,9.5,7.0,1575455475.855553,42.47823,-9.01329,25.8
3,-100.0,7.2,-112.0,2.5,-110.0,2.8,12.0,1575455515.75809,42.47817,-9.01331,28.3
3,-105.0,5.0,-108.0,5.0,-119.0,-9.0,11.0,1575455525.441108,42.47817,-9.01331,28.3
3,-105.0,7.2,-113.0,3.0,0,0,10.0,1575455533.498554,42.47817,-9.0133,28.3
3,-105.0,9.8,-113.0,4.2,-117.0,-0.8,9.0,1575455540.835953,42.47805,-9.01338,29.2
3,-114.0,4.2,-109.0,8.8,-117.0,-0.2,8.0,1575455548.80078,42.47797,-9.01351,28.9
3,-100.0,10.5,-105.0,9.2,0,0,7.0,1575455555.377199,42.47795,-9.01352,29.2
3,-100.0,7.2,-109.0,5.0,-119.0,-7.5,12.0,1575455595.534525,42.47794,-9.01359,30.1
3,-103.0,5.0,-103.0,8.0,-113.0,3.8,11.0,1575455505.120925,42.4777,-9.01419,32.59
3,-95.0,10.0,-118.0,-3.2,-118.0,-8.5,10.0,1575455513.205548,42.4777,-9.01419,32.7
3,-95.0,12.8,-107.0,9.8,-119.0,-7.2,9.0,1575455520.54345,42.47759,-9.0142,32.8
3,-99.0,11.2,-112.0,4.0,0,0,8.0,1575455528.421114,42.47753,-9.01421,32.9
3,-99.0,12.5,-108.0,9.2,-119.0,-3.5,7.0,1575455535.147158,42.47741,-9.01409,33.2
3,-99.0,5.8,-115.0,1.0,-119.0,-12.0,12.0,1575455575.833583,42.4774,-9.01408,33.09
3,-102.0,7.0,-111.0,3.0,-118.0,-5.8,11.0,1575455584.501915,42.47739,-9.01408,33.09
3,-104.0,10.0,-115.0,1.2,-119.0,-14.5,10.0,1575455592.18502,42.47734,-9.01404,30.7
3,-102.0,11.0,-118.0,-1.5,0,0,9.0,1575455599.570513,42.47733,-9.01403,30.8
3,-99.0,12.0,-114.0,3.0,-118.0,-7.0,8.0,1575455707.17223,42.4759,-9.01394,29.3
3,-102.0,11.8,-117.0,1.2,-117.0,-3.5,7.0,1575455714.775393,42.47589,-9.01394,29.4
3,-108.0,5.0,-115.0,0.8,-119.0,-7.0,12.0,1575455755.050223,42.47589,-9.01394,29.4
3,-107.0,5.5,-117.0,-1.0,0,0,11.0,1575455753.712258,42.47534,-9.01432,32.2
3,-105.0,7.8,-115.0,-0.5,-114.0,3.0,10.0,1575455771.782788,42.47534,-9.01432,32.2
3,-115.0,0.2,-118.0,-4.0,-115.0,1.2,9.0,1575455779.181221,42.47534,-9.01432,32.3
3,-110.0,7.8,-115.0,2.5,-115.0,0.8,8.0,1575455785.572157,42.47534,-9.01433,32.2
3,-113.0,5.0,-115.0,3.0,-117.0,0.5,7.0,1575455794.301485,42.47524,-9.01445,32.0
3,-104.0,5.2,-120.0,-9.2,-118.0,-5.0,12.0,1575455833.995751,42.47524,-9.01445,32.0
3,-115.0,0.2,-115.0,0.8,-115.0,-2.0,11.0,1575455842.559555,42.47524,-9.01445,31.8
3,-113.0,2.2,-113.0,3.5,-115.0,0.5,10.0,1575455850.510588,42.47525,-9.01445,31.8
3,-117.0,-0.5,-119.0,-5.8,-110.0,7.2,9.0,1575455858.51254,42.47525,-9.01445,28.9
3,-105.0,8.5,-115.0,-3.0,-117.0,0,8.0,1575455855.002047,42.47525,-9.01445,28.8
3,-108.0,7.5,-119.0,-7.5,-115.0,0.5,7.0,1575455873.509302,42.47525,-9.01445,28.8
3,-105.0,4.5,-119.0,-3.5,-115.0,-0.8,12.0,1575455912.995777,42.47525,-9.01445,29.0
3,-107.0,5.2,-120.0,-5.2,-115.0,-0.5,11.0,1575455921.552329,42.47524,-9.01447,25.5
3,-107.0,9.2,-119.0,-8.0,-115.0,0.5,10.0,1575455929.751289,42.47524,-9.01447,25.5
3,-119.0,-5.0,-119.0,-5.2,-117.0,-3.2,9.0,1575455937.157537,42.47524,-9.01447,25.5
3,-111.0,7.0,-121.0,-10.0,-117.0,-1.0,8.0,1575455944.580003,42.47524,-9.01447,25.5
3,-115.0,2.8,-121.0,-8.0,0,0,7.0,1575455951.935959,42.47525,-9.01447,27.0
3,-105.0,4.5,-115.0,-1.8,0,0,12.0,1575455991.752027,42.47525,-9.01447,28.5
3,-107.0,5.5,-118.0,-5.8,-119.0,-14.2,11.0,1575457000.429574,42.47524,-9.01447,28.7
3,-105.0,10.0,-115.0,2.2,-117.0,-1.2,10.0,1575457008.498594,42.47524,-9.01447,28.8
3,-118.0,-3.2,-115.0,0,-119.0,-7.0,9.0,1575457015.910843,42.47521,-9.01449,28.8
3,-113.0,5.5,-113.0,4.8,0,0,8.0,1575457023.575959,42.47522,-9.01448,28.0
3,-113.0,4.5,-115.0,2.0,-119.0,-7.8,7.0,1575457031.285431,42.47522,-9.01449,28.1
3,-114.0,2.0,-111.0,4.8,-117.0,-2.5,12.0,1575457071.009715,42.47522,-9.01449,28.1
3,-100.0,7.8,-120.0,-5.8,-118.0,-3.5,11.0,1575457079.707292,42.47523,-9.01444,29.0
